41056,WABE RESTAURANT,M9N 1J1,,,722
41057,DANFORTH TIME OUT CAFE,M4J 1L2,,,722
41058,BLULINE SPORTS BAR,M4C 1L7,,,722
41059,GOURMET CUP,M4C 1M9,,,722
41060,KHIETEUR RESTAURANT,M4B 1N5,,,722
41061,RETO AND THE MACHINE,M5A 1A9,,,722
41062,RETO AND THE MACHINE BISTRO/BAR,M4P 2C6,,,722
41063,THE ORANGE SNAIL PUB AND COFFEE SHOP,M3J 1P3,,,722
41064,MAHARLIKA RESTAURANT,M1J 1C9,,,722
41065,HALAL PIZZA AND CHICKEN HUT,M6H 1M2,,,722
41066,BROWN SUGA CAFE,M3L 1A7,,,722
41067,HUSH LOUNGE,M5V 1X9,,,722
41068,A VALLIN TAKEOUT AND CATERING,M1E 4P7,,,722
41069,NEW JEYAGAIN.ST.INC,M1J 2H6,,,722
41070,CHANDNI BAR & RESTAURANT INC,M9V 1A6,,,722
41071,RISING STAR WEST INDIAN RESTAURANT,M4B 2E8,,,722
41072,LOU FOOD,M5V 1X1,,,722
41073,DRUXY'S FAMOUS DELI SANDWICHES SINCE 1976,M3C 3N6,,,722
41074,"THE OASIS, TAPAS & BEER",M6E 1A5,,,722
41075,ANS CATERING,M3N 2J5,,,722
41076,ONE OF A KIND SPORTS CAFE AND CATERING,M6B 3H9,,,722
41077,LUISA'S FILIPINO FOODS (FASTFOOD & TAKE OUT),M1E 2N2,,,722
41078,KUNGFU HOUSE,M5T 1G6,,,722
41079,RAFFERTY'S,M1K 2R8,,,722
41080,SONIA'S PANINI,M6G 1B8,,,722
41081,ORLANDO'S,M6N 1J5,,,722
41082,CHINESE GREEN,M1W 2H1,,,722
41083,PIASSA INJERA AND SPICES,M5A 1Z6,,,722
41084,TONY'S CAFE & MAS,M3N 2J5,,,722
41085,SAMMY K SU COSTENITA,M9V 3Z7,,,722
41086,CANTINHO DE MINAS LANCHONETE,M6J 1X6,,,722
41087,SPYROS BACKYARD,M6P 1Z3,,,722
41088,WAREHOUSE GRILL,M6K 3E1,,,722
41089,STAVROS RESTAURANT,M6R 1A6,,,722
41090,LE CAFE MODERN,M6J 1E8,,,722
41091,ADDIS MERKATO,M6H 3P1,,,722
41092,BIG ROCK BREWERY & FOOD RESORT (EAST),M4L 1H7,,,722
41093,THE HEMP FACTORY,M5A 2G1,,,722
41094,CUPPS & WRAPS,M4G 4H6,,,722
41095,A TASTE OF EUROPE GOURMET CATERING,M8X 1Y3,,,722
41096,MASSIS BBQ,M1R 2Y9,,,722
41097,WOK WOK GO,M2J 2X5,,,722
41098,TIKAL RESTAURANT,M8W 3T5,,,722
41099,SUNRISE RESTAURANT & BANQUET HALL,M9V 1C1,,,722
41100,MUSTARD SEED CATERING,M1S 3B6,,,722
41101,MAME,M1S 1T3,,,722
41102,TORRO'S BAR & CAFE,M9L 1E8,,,722
41103,TANGA BAR AND GRILL,M6K 1T8,,,722
41104,LONG J CHINESE RESTAURANT,M6N 4C6,,,722
41105,MR GREEK EXPRESS,M5J 2X2,,,722
41106,LEWIS FOODS,M3J 1P3,,,722
41107,HOM,M5T 1M1,,,722
41108,LLOYD ALLISON ENTERTAINMENT,M4Y 1Z9,,,722
41109,NOODLE DELIGHT,M3C 1V6,,,722
41110,THE RED FOX,M4Y 1H2,,,722
41111,BOWDALE'EG RESTAURANT,M5B 1E2,,,722
41112,SLICK CHICK TAKE OUT AND CATERING SERVICE,M9M 2G1,,,722
41113,BOTTOM LINE,M5J 1C4,,,722
41114,SAKURA ICHIBAN RESTAURANT,M5C 1K9,,,722
41115,HURRICANES ROADHOUSE RESTAURANT,M6H 1L7,,,722
41116,PALOMA CAFE AND KARAOKE,M6J 1V3,,,722
41117,BUBBLE TEA BISTRO,M2M 3T2,,,722
41118,MYSTIC RESTAURANT AND LOUNGE,M9V 1A3,,,722
41119,CORONATION FISH 'N CHIPS,M1E 3C8,,,722
41120,WAKANTCHA BISTRO,M4C 1K7,,,722
41121,WING HOP WO BBQ FOOD,M1W 3G5,,,722
41122,CAFE TWO FIFTY,M2J 4V6,,,722
41123,MARS UPTOWN RESTAURANT,M4P 2C8,,,722
41124,CARNEVALE DI VENEZIA,M4P 2H7,,,722
41125,BEIRUT PALACE,M6H 1M2,,,722
41126,PHO CON BO,M3L 1A5,,,722
41127,MEGA WRAPS STORE #8,M5C 1B5,,,722
41128,SHAH DINING LOUNGE,M2M 3X7,,,722
41129,CAFE MORNING DEW,M8X 1B9,,,722
41130,THE RED ROSE RESTAURANT,M6C 2E2,,,722
41131,HAPPYLAND RESTAURANT,M1J 2H6,,,722
41132,RENDEZ-VOUS BAR CAFE,M4J 1M9,,,722
41133,TIMOTHY'S COFFEES,M5S 3L9,,,722
41134,PIZZA MAGICA RESTAURANT,M1J 2L6,,,722
41135,JACK ASTOR'S BAR AND GRILL,M9C 5H5,,,722
41136,J A CATERING,M2J 4A8,,,722
41137,ELVIS RESTAURANT,M6J 1J3,,,722
41138,CARIBBEAN PALMS,M3C 1T2,,,722
41139,G A M E SPORTS BAR & BILLIARDS,M1P 2L2,,,722
41140,DALAT COFFEE,M6J 2Z7,,,722
41141,NESHAM TAKE-OUT AND CATERING,M1S 1V3,,,722
41142,BELLY BUSTER SUBMARINE,M4N 2N3,,,722
41143,CAROLETTA RESTAURANT,M4K 1R3,,,722
41144,CAFE SOCIETA,M6G 1C6,,,722
41145,THE GREAT STEAK AND POTATO COMPANY,M5B 2H6,,,722
41146,360 REVOLVING RESTAURANT,M5V 2T6,,,722
41147,HORIZONS,M5V 2T6,,,722
41148,THE CN TOWER PATIO,M5V 2T6,,,722
41149,THE CN TOWER FOOD COURT,M5V 2T6,,,722
41150,ARAMARK CDA HOME DEPOT-REXDALE,M9W 4J4,,,722
41151,TIM HORTONS #1405,M6M 4C2,,,722
41152,SEA BREEZE CHINESE FOOD,M4L 1C5,,,722
41153,CHANRA'S ROTI SHOP,M6H 1L7,,,722
41154,THE MAGNETIC DINER,M3J 3H9,,,722
41155,EL JACALITO,M9L 1Y9,,,722
41156,CHIN CHYN CHINESE CUISINE,M1P 4Y4,,,722
41157,CHEEKY'S MIGHTY MOUTHFUL,M8Z 1P4,,,722
41158,ISLAMIA RESTAURANT,M4J 1L8,,,722
41159,AXIS GALLERY & GRILL,M6P 1Z3,,,722
41160,DR. SUSHI,M4Y 2W2,,,722
41161,JASPER'S RESTAURANTS CONCEPTS,M5H 3Y9,,,722
41162,INSPIRE RESTAURANT,M4Y 2C6,,,722
41163,TERRIO'S SPORTS BAR AND GRILL,M4K 1N2,,,722
41164,B&R PIZZA & WINGS,M5M 1C4,,,722
41165,DIAMOND WEST INDIAN RESTAURANT,M1K 2P3,,,722
41166,TOPS RESTAURANT,M4B 2T5,,,722
41167,DC'S CARIB COUNTRY RESTAURANT,M1M 1P1,,,722
41168,ROXSEAT RESTAURANT,M3K 1E5,,,722
41169,AKANE JAPANESE RESTAURANT,M1P 2L7,,,722
41170,LUCKY DRAGON RESTAURANT INC,M5T 2G7,,,722
41171,LA PETITE FAMILY RESTAURANT,M1C 1E9,,,722
41172,GOLDEN GRIDDLE,M1B 3C6,,,722
41173,BOND'S B.B.Q CHICKEN,M5B 1X8,,,722
41174,CHESTER FRIED CHICKEN PLACE,M4C 5M2,,,722
41175,CARAVAN RESTAURANT,M8V 1K2,,,722
41176,CAFE LA GAFFE,M5T 1L2,,,722
41177,FUJIYAMA JAPANESE RESTAURANT,M5T 1L1,,,722
41178,NEWBERRY CAFE,M6P 1S3,,,722
41179,AVELINAS TAKE OUT & CATERING,M1R 4C2,,,722
41180,CAFE DE SEIDE,M6M 1B3,,,722
41181,TU TI CAFE & FAST FOODS,M6N 1L2,,,722
41182,CLUB 416,M2M 3X7,,,722
41183,COFEE TIME,M8W 3T6,,,722
41184,HAPPY INN RESTAURANT,M6P 1X2,,,722
41185,ROSIE'S KITCHEN & COFFEE & DELI,M4G 3B5,,,722
41186,TAWAKAL FALAFAL,M9N 1W1,,,722
41187,EMPRESS CUISINE,M2H 3S3,,,722
41188,METRO KENNEDY GARDEN RESTAURANT,M3K 1N7,,,722
41189,TONY'S RESTAURANT & FISH & CHIPS,M9W 3X8,,,722
41190,NEW SUN BBQ,M1V 5L6,,,722
41191,SANDY'S RESTAURANT,M4C 1K1,,,722
41192,AVANT GOUT,M4V 1C8,,,722
41193,EL CAMINO BAR & RESTAURANT,M6P 1Y7,,,722
41194,J & P DONUTS,M1G 1R2,,,722
41195,PIAZZA PANINII AND EXPRESSO BAR,M3J 3G9,,,722
41196,AL-MADINA HALAL PIZZA & BAKERY,M1P 2S2,,,722
41197,EASTSIDE CONGEE NOODLES,M1V 4P1,,,722
41198,PANDA GOURMET,M1L 3G7,,,722
41199,DONUT GIANT,M1K 5J2,,,722
41200,CABBAGETOWN RESTAURANT,M5A 3A1,,,722
41201,FLOWER DRUM,M8V 1C4,,,722
41202,ME THAI RESTAURANT,M6A 2C2,,,722
41203,SCOTCH BONNETT WEST INDIAN AND CHINESE FOOD TAKE OUT,M1T 2M5,,,722
41204,MAHALO DAIRY AND SANDBAR,M4N 2M6,,,722
41205,MCDONALD'S RESTAURANTS OF CANADA,M5S 1T8,,,722
41206,PRINCESS CAFE,M5A 4N3,,,722
41207,REDS BISTRO & BAR,M5H 1P9,,,722
41208,PATTI'S PLACE,M4M 1L7,,,722
41209,ABYASSINIA RESTAURANT BAR & GRILL,M5A 2G7,,,722
41210,SALEH HALAL PIZZA & CHICKEN,M1J 2H4,,,722
41211,BELAIR WEST INDIAN CANADIAN CUISINE,M3K 1E6,,,722
41212,A FARES CAFE,M6K 1X9,,,722
41213,TERRAGON MANAGEMENT INC,M4C 5T2,,,722
41214,TEA POT CHATT,M4X 1P9,,,722
41215,KENSINGTON TERRACE,M5T 2J9,,,722
41216,EL CAMINO BAR RESTAURANT MEXICAN,M6P 1Y7,,,722
41217,H2O BAR & RESTAURANT,M5G 1C4,,,722
41218,DOSA DARBAR,M9V 1A8,,,722
41219,BRAZILEIRAO,M6J 1X7,,,722
41220,MR. GREEK SHISH-KEBOB RESTAURANT,M2N 5N5,,,722
41221,CASSIDY'S BAR & EATERY,M4C 1M1,,,722
41222,JOLLY FAST FOOD,M1S 5H5,,,722
41223,LA FRONTIERE,M3L 1Y8,,,722
41224,O! FUSION,M5R 3G9,,,722
41225,KHAWAJA GHAREEB NAWAZ RESTAURENT,M4L 3B4,,,722
41226,DONATELLO RESTAURANT,M5G 1H1,,,722
41227,SCRUFFY MURPHY'S,M4P 1E8,,,722
41228,JJM HOME STYLE CHINESE RESTAURANT,M6E 2H4,,,722
41229,DALLAS STEAK & HAMBURGER,M9V 4N4,,,722
41230,FLOWER DRUM RESTAURANT & BAR,M8V 1C4,,,722
41231,BOEMIA CAFE BISTRETTO BAR,M8X 1E7,,,722
41232,CITY CORE LOUNGE,M5V 3P3,,,722
41233,NIAGARA STREET CAFE,M5V 1C9,,,722
41234,J&C'S COFFEE HOUSE,M4M 1L7,,,722
41235,CAFE ASIA,M5A 1E1,,,722
41236,O BUZIO RESTAURANT,M6H 1A2,,,722
41237,TASTE WINE BAR & GRILL INC,M5M 3Y6,,,722
41238,SANDWICH GARDEN RESTAURANT,M3J 2T9,,,722
41239,SANKKAMAM TAKEOUT AND CATERING,M1G 3S3,,,722
41240,BARRIL,M6J 1X4,,,722
41241,PANZEROTTO & PIZZA,M3J 1P3,,,722
41242,YINGJI CAFE,M2J 4T1,,,722
41243,ELVIE'S PANTRY,M4A 2L8,,,722
41244,CAFE BIEN NHO,M6J 2Z4,,,722
41245,PORT HENDERSON JERK CENTRE,M6E 1A4,,,722
41246,THAI DELIGHT RESTAURANT AUTHENTIC THAI CUISINE,M4Y 2B3,,,722
41247,OAKWOOD CAFE,M6E 2W1,,,722
41248,AKASH TAKEOUT & CATERING,M1W 2L1,,,722
41249,NHU Y,M6K 1L2,,,722
41250,CHIPPY'S,M6J 1G5,,,722
41251,SINDIBAD RESTAURANT,M6R 1X3,,,722
41252,7 ELEVEN FOOD STORES,M2N 3A6,,,722
41253,BASKIN 31 ROBBINS,M6C 2C5,,,722
41254,EXOTIC PAPA-DUM,M8V 1B6,,,722
41255,STREAMS OF BLESSING FISH SHACK,M5T 2M1,,,722
41256,PIZZA BARBAROSSA,M6L 1W5,,,722
41257,JAY'S HOT & COLD JOY OF MEAL,M4L 2P4,,,722
41258,NEW ORLEANS CREOLE,M9C 1B8,,,722
41259,EAST ON QUEEN,M5A 1T1,,,722
41260,WESTON SPORTS BAR AND CAFE,M9M 2S1,,,722
41261,EL CAMINO REAL BAR AND RESTAURANT MEXICAN FOOD,M6P 1Y7,,,722
41262,BROOKLYN CAFETERIA,M3B 3J5,,,722
41263,BRASSERIE BOBINO,M8X 1Y3,,,722
41264,BENJES WEST INDIES FAST FOOD,M4K 3T6,,,722
41265,BERT & ERNIES FUN FOOD EATERY,M6S 1N5,,,722
41266,SARAVANA RESTAURANT & BAKERY,M1G 1R2,,,722
41267,HAMAR-JADID RESTAURANT,M9N 1V8,,,722
41268,COFFEE ROYALE,M1L 2L6,,,722
41269,REBEL CHOPHOUSE,M6S 1N2,,,722
41270,CHEF ARTHUR EXPRESS CATERING,M6S 3Z2,,,722
41271,XACUTTI,M6G 1A5,,,722
41272,LOST CITY CAFE BAR,M4K 1P5,,,722
41273,FANTASY EATERY,M1V 5E6,,,722
41274,LIBERTY STREET CAFE,M6K 1A6,,,722
41275,N ER G,M4J 1L2,,,722
41276,TACO LOCO RESTAURANT,M9L 1Y9,,,722
41277,IMONAY HOUSE,M6G 1L1,,,722
41278,COFFEE BREAK DONUTS,M1L 2L6,,,722
41279,ALICE FAZOOLI'S/ALICE'S SALOON,M5V 1P6,,,722
41280,COFFEE GARDEN,M1S 4V5,,,722
41281,TOP NOTCH PIZZA,M1L 4C2,,,722
41282,TEA SHOP ONE SIX EIGHT,M5T 1T1,,,722
41283,BOSTON DONUT,M1B 4Y7,,,722
41284,NAWA'S PIZZA AND WINGS,M1C 4Y8,,,722
41285,CJ'S GRILL,M1J 1E6,,,722
41286,HANA JAPANESE RESTAURANT,M4Y 1Z9,,,722
41287,SALT N PEPPER TAKEOUT,M6N 3R7,,,722
41288,THE BAR @ THE AMSTERDAM,M5V 1M3,,,722
41289,CASTELO SPORTS BAR,M6E 1B8,,,722
41290,EXPRESS GRILL AND SWEETS,M1M 1N3,,,722
41291,LANDMARK RESTAURANT,M6E 2J3,,,722
41292,TAN VIET HUONG NOODLE,M3J 3K2,,,722
41293,NEVADA,M4L 1H9,,,722
41294,NATUROPATHIC CAFE,M2K 1E2,,,722
41295,LA TERRAZZA BAR CAFE,M4C 1J4,,,722
41296,MEDITERRANEAN 2 GO,M5G 1G7,,,722
41297,KOYRO BUNSIK,M6G 1L1,,,722
41298,EAST MEETS WEST CAFE AND RESTAURANT,M4M 1Y3,,,722
41299,BAR ELDORADO,M3J 3H5,,,722
41300,DAI NAM RESTAURANT,M3J 3H5,,,722
41301,DRUXY'S STORE #88,M5H 3Y2,,,722
41302,BENTOBOX,M4V 1K6,,,722
41303,BLUR RESTAURANT,M5S 1Y6,,,722
41304,BRANDON'S ROTI CORNER,M4W 3J6,,,722
41305,REBUS,M6G 1H8,,,722
41306,EURO BURGERS,M4K 3S8,,,722
41307,JAMES CAFE,M1K 5G8,,,722
41308,A & S ROTI SHOP,M1E 3E6,,,722
41309,BALLPARK FRANK'S BARN EATERY,M6E 1B9,,,722
41310,GOLDEN BBQ RESTAURANT,M1V 5N1,,,722
41311,SALLY'S PLACE RESTAURANT,M3J 2G6,,,722
41312,MALAPOT,M1L 1E1,,,722
41313,PAN RESTAURANT,M4K 1P6,,,722
41314,MYTH,M4K 1P1,,,722
41315,ROHANIE'S TASTY TAKE-OUT,M1E 4W1,,,722
41316,TRIPLE 'A' FAST FOOD TAKEOUT & RETAIL STORE,M1J 2L6,,,722
41317,METRO LUCKY HOUSE,M1V 5L6,,,722
41318,HOI SIN RESTAURANT,M3H 6A8,,,722
41319,NEW SEVENTH HEAVEN,M1S 5B8,,,722
41320,HOME STYLE BBQ,M1P 4Y9,,,722
41321,SAEED'S DOWNTOWN COFFEE HOUSE,M5B 1C9,,,722
41322,SAMAN'S SOUP & WINE BISTRO,M5T 3K7,,,722
41323,BAGEL WORLD,M3H 1S9,,,722
41324,PANAMA 92 CAFE INC,M6H 2X8,,,722
41325,SUBWAY SANDWHICHES,M4J 1N4,,,722
41326,MUFFIN & COFFEE,M4M 1H2,,,722
41327,ARBY'S,M3H 5R9,,,722
41328,LOTUS THE NITECLUB,M5C 1M1,,,722
41329,J J CHINESE RESTAURANT,M1V 1Z6,,,722
41330,LYLA RESTAURANT,M1K 2S2,,,722
41331,COFFEE TIME DONUTS STORE #2400,M6H 1M7,,,722
41332,TAJ COUNTRY STYLE,M1S 3V8,,,722
41333,MARUSHIN RESTAURANT,M4Y 2R4,,,722
41334,LANSING CAFE,M2J 4P8,,,722
41335,PARADIGM,M4P 1E8,,,722
41336,LAKESHORE GOURMET FISH AND CHIPS,M8V 1A5,,,722
41337,ORLY'S PLACE,M2K 2Z3,,,722
41338,CAFE BISTRO,M5S 1V8,,,722
41339,UMBRELA,M6H 1A3,,,722
41340,HEALTH HAVEN INC.,M9C 5M1,,,722
41341,JOHN ANDERSON RESTAURANT,M1N 1V2,,,722
41342,MONK'S DELI,M5T 3K5,,,722
41343,SKADARLIJA BAR,M6R 1A8,,,722
41344,SOMALI PIZZA AND SUBS,M9N 1Z8,,,722
41345,CHAWLA SWEETS & RESTAURANT,M9M 2W1,,,722
41346,PARADISE BAY FISH SHACK,M5T 2M1,,,722
41347,DOUBLE DOUBLE STORE #12,M9N 2R9,,,722
41348,LINA'S RESTAURANT,M3J 2X8,,,722
41349,A CAPOEIRA,M6E 1A5,,,722
41350,JM SPORTS BAR,M6G 1M2,,,722
41351,SAM JUNG RESTAURANT,M3B 2M3,,,722
41352,NEW MOON BAR,M5B 1E4,,,722
41353,KAHAWA GOURMET COFFEE PLUS,M3A 2J8,,,722
41354,ALWAYS 3 PIZZA & WINGS,M6N 3S4,,,722
41355,SAVANNAH LOUNGE,M5V 2P6,,,722
41356,SUPER CHINESE RESTAURANT,M6N 1B9,,,722
41357,ROSE DONUT,M4M 1Y7,,,722
41358,KON - NICHI - WA,M5T 1L1,,,722
41359,SIMPSON CANADIAN FOOD TAKE OUT,M1W 3G5,,,722
41360,TIMOTHY'S WORLD NEWS CAFE,M5R 3K4,,,722
41361,TWINS TROPICAL CUISINE,M4H 1P9,,,722
41362,SOSPIRI,M6P 1A6,,,722
41363,MIGDAL DAVID,M6B 3B6,,,722
41364,QING'S BBQ,M1V 5N1,,,722
41365,LOUIE'S PIZZA,M5A 2A8,,,722
41366,JJ'S UPPER LEVEL,M6B 3S7,,,722
41367,COFFEE ON YONGE KOH,M2N 5M4,,,722
41368,SUZANNA'S CAFE RESTAURANT,M4C 1J6,,,722
41369,CHARMY,M4J 1M6,,,722
41370,PIZZA NOVA #507,M9C 1B8,,,722
41371,LEE'S BBQ,M3C 1T2,,,722
41372,ASHOKA FINE INDIAN CUISINE,M5G 1C8,,,722
41373,CAFE 18 INC,M3C 2K6,,,722
41374,SHANG DYNASTY CUISINE,M1E 2M8,,,722
41375,BY THE SLICE,M3B 1Y2,,,722
41376,RAJ KAPURI PAAN & SNACKS,M4J 3S2,,,722
41377,COOKIE CONNECTION,M5R 3G7,,,722
41378,EAT BULAGA,M4X 1G5,,,722
41379,CITY CATERERS AND TAKE-OUT,M1R 2Y3,,,722
41380,ALFIE'S BAR & GRILL,M5A 1S3,,,722
41381,EDIE'S PLACE BAR & CAFE,M4C 1J9,,,722
41382,ASEAN RESTAURANT,M5T 1R5,,,722
41383,HUAI HAI RESTAURANT GROUP,M1V 5M3,,,722
41384,UMI SUSHI,M1V 5N3,,,722
41385,THUY LINH RESTAURANT,M6J 1V3,,,722
41386,BRANDO PORTO BAR & GRILL,M5R 2H7,,,722
41387,EMMA'S RESTAURANT,M6K 1L6,,,722
41388,GOLDEN GARDEN BAR & RESTAURANT,M6E 1A1,,,722
41389,HOAI HUONG RESTAURANT,M5T 1T3,,,722
41390,SHARK CITY ATHLETIC CLUB,M4P 1H4,,,722
41391,HENRY'S RESTAURANT & SPORTS BAR,M3K 1G7,,,722
41392,SUM MUN YI RESTAURANT,M1S 2B4,,,722
41393,PHO MI HU TIEU CHO LON VIETNAMESE CUISINE,M5T 1C9,,,722
41394,KENTUCKY FRIED CHICKEN/TACO BELL,M3J 1P3,,,722
41395,YOYO'S RESTAURANT & CATERING,M6P 1B2,,,722
41396,PANDA BAY CAFE,M1N 4E3,,,722
41397,SHAHEEN TAKKA & KABAB HOUSE,M3C 1T2,,,722
41398,CHINA KING,M5B 2H4,,,722
41399,SCRUFFY MURPHY'S IRISH PUB,M9B 6J1,,,722
41400,JIM'S TAVERN & SANDWICH BAR CAFE,M6K 1M4,,,722
41401,PULCINELLA TRATTORIA NAPOLETANA,M4L 1G1,,,722
41402,MONSIEUR VATEL RESTAURANT,M3J 3J6,,,722
41403,C.F.C.(CANADIAN FRIED CHICKEN),M6M 3W6,,,722
41404,SWAN DONUTS,M9N 2S9,,,722
41405,BIG MAN'S PIZZA,M4G 3B6,,,722
41406,SAHARA FAMILY RESTAURANT,M3H 5X2,,,722
41407,WRAPS,M6S 1P7,,,722
41408,RINCON DE LA BOCA,M6E 2H5,,,722
41409,PEARL OF THE ORIENT,M4C 1K4,,,722
41410,U'S GARDEN,M8W 2A4,,,722
41411,MOSQUITO MOE'S,M4P 2X9,,,722
41412,CORDON BLEU CAFE,M1V 4W9,,,722
41413,HEARTLAND GRILL,M6M 3Z8,,,722
41414,WILDE OSCARS,M4Y 2C8,,,722
41415,JANG SOO RESTAURANT,M9M 2E7,,,722
41416,AL-ITTIHAD FAST FOOD & TAKE OUT RESTAURANT,M1R 2X9,,,722
41417,SHEMEN ZAIT,M6A 2C4,,,722
41418,CAFE STELLA,M6H 1N7,,,722
41419,DENNIS & DANIELS MARKET CAFE,M1G 2V2,,,722
41420,SOUP KETTLE,M3J 3G5,,,722
41421,GHAZALE,M5S 1Y3,,,722
41422,DUTCH MASTERS DONUT,M1L 4C2,,,722
41423,OCCASIONS RESTAURANT,M4L 2C3,,,722
41424,GREAT CANADIAN PIZZA,M1E 4Z4,,,722
41425,FIASCO TRATTORIA,M6S 1P1,,,722
41426,ZSA ZSA,M6S 1P1,,,722
41427,COFFEE BANK RESTAURANT,M6M 4P6,,,722
41428,GRILL SUNRISE RESTAURANT,M1L 3W4,,,722
41429,MBH GOURMET FOOD SERVICE,M4M 1L4,,,722
41430,PIZZA PICASSO,M6R 1X6,,,722
41431,DE AFRIQUE RESTAURANT,M6G 1M4,,,722
41432,GHANIM FAST FOOD,M1L 2L6,,,722
41433,MOONSIDE RESTAURANT,M6R 2K2,,,722
41434,ICE CREAM PATIO (EGLINTON),M6C 2C5,,,722
41435,THIA BISTRO RESTAURANT,M2N 5P9,,,722
41436,DANFORTH BISTRO FINE FOOD AND L.L.B.O.,M4J 1N8,,,722
41437,CARIB WOK,M1B 4Y7,,,722
41438,NEW ORIENTAL CUISINE,M6J 1G6,,,722
41439,EDWARD SHANGHAI CUISINE,M5T 1G9,,,722
41440,ISLAND JERK RESTAURANT & BAR,M6M 4P7,,,722
41441,PEOPLE'S FOODS,M5R 2E6,,,722
41442,LICK'S HOMEBURGERS & ICE CREAM,M3J 1N8,,,722
41443,LUCKY'S SNACK SHACK,M3J 3C6,,,722
41444,NEW HAPPY PALACE RESTUARANT,M5T 1G7,,,722
41445,SUNNY THAI RESTAURANT,M5N 1A3,,,722
41446,LUCKY DICE RESTAURANT,M8V 1J2,,,722
41447,ENZO'S PIZZA RESTAURANT,M2N 5N6,,,722
41448,DENISON'S BREWING CO. & RESTAURANTS,M5C 2B1,,,722
41449,COOL RUNNINGS 2 BAR & GRILL,M4C 1K4,,,722
41450,PARADISE FROZEN YOGURT AND JUICE BAR,M4W 3E2,,,722
41451,SUSHI CENTRAL JAPANESE RESTAURANT,M1S 4T6,,,722
41452,APOTHECARY MUSIC BAR & GRILL,M5V 1R4,,,722
41453,THE RESTAURANT,M5T 1M6,,,722
41454,HARVEY'S STORE# 2459,M5B 1L2,,,722
41455,MELODIE'S HEALTHY MEDITERRANEAN CUISINE,M1L 2K1,,,722
41456,ORION PLACE INC,M1R 1V2,,,722
41457,PAPAYA HUT,M4Y 1Y3,,,722
41458,GYPSY (QUEEN),M6J 1G1,,,722
41459,HON'S KITCHEN,M2N 3G1,,,722
41460,ISLAND PARADISE RESTAURANT,M5J 2E9,,,722
41461,RED PLANET,M4Y 1C8,,,722
41462,COFFEE HOUR,M4S 1Z7,,,722
41463,COFFEEMASTERS DONUTS & DELI,M1W 3P7,,,722
41464,WESTON DONUT,M6N 3R9,,,722
41465,MERMAID FISH & CHIPS,M1R 2Y1,,,722
41466,241 PIZZA STORE #61,M9P 2M5,,,722
41467,PIZZA NOVA #12,M2K 2E6,,,722
41468,HALAL PIZZA AND CAKE,M4H 1C4,,,722
41469,UNIQUE PIZZA PASTA AND MORE,M1N 1R6,,,722
41470,BEVERLEY TAVERN,M5V 1Z7,,,722
41471,GOLDEN WAY RESTAURANT,M6B 3A4,,,722
41472,NOCERI'S MEEN'T N EAT,M8V 1A5,,,722
41473,MAMA BEAR'S,M1T 1A4,,,722
41474,HAPPY WOK FOOD SERVICE,M1S 5B8,,,722
41475,VAGARA BISTRO,M4Y 2C5,,,722
41476,SIR TAJ INDIAN CUISINE,M4W 1J5,,,722
41477,CITY CHINESE RESTAURANT,M1V 1V3,,,722
41478,SIMPLE ELEGANCE RESTAURANT,M5T 1S5,,,722
41479,B R SHINING STAR,M4B 1X4,,,722
41480,MANHATTAN CLUB,M4Y 1W4,,,722
41481,COFFEE CONNOISSEUR,M5V 2A4,,,722
41482,GAUMONT RESTAURANT AND BAR,M1M 1P1,,,722
41483,POPULAR PIZZA #2,M9W 3W7,,,722
41484,GOEMON,M4Y 2R4,,,722
41485,DRAGON WOK,M9W 3W7,,,722
41486,A-1 SUBMARINE,M4C 1L3,,,722
41487,WEB STATION INTERNET CAFE,M6G 1K4,,,722
41488,DON DON NOODLE CAFE,M4Y 1Y4,,,722
41489,LAKEVIEW BAR & RESTAURANT,M8V 1C5,,,722
41490,ADDIS TAKEOUT,M4X 1G5,,,722
41491,IROQUOIS COFFEE SHOP,M5J 2E9,,,722
41492,DINER'S STATION,M6G 1H9,,,722
41493,LIL'MISS MUFFINS,M4S 1Y5,,,722
41494,TEMPLE BAR,M5V 1E3,,,722
41495,CUPPS,M5M 3Y3,,,722
41496,CONSUMERS DELICATESSEN RESTAURANTS,M2J 4V8,,,722
41497,MIYAKO JAPANESE RESTAURANT & SUSHI BAR,M5N 1A1,,,722
41498,SHAKE SHOPPE,M5R 1V9,,,722
41499,THE HOST FINE INDIAN CUISINE,M5R 1A9,,,722
41500,A CULINARY AFFAIRE,M5A 1Z7,,,722
41501,MIKE'S GOURMET PIZZ,M4E 1E3,,,722
41502,RALPHY CORNER BILLIARD,M1V 2K1,,,722
41503,COOL DOWN CAFE,M9W 6L2,,,722
41504,SUGAR CLUB,M5V 1V6,,,722
41505,CAFE NOUVEAU,M1B 3G4,,,722
41506,WEY SHIANG TSUEN,M5T 1G7,,,722
41507,NINE BAR,M5A 1E3,,,722
41508,BOTTIGLIE DI VINI,M4T 3A7,,,722
41509,BAYVIEW GARDEN CHINESE CUISINE,M5G 1R1,,,722
41510,THE LOOKING GLASS BAR & GRILL,M4Y 2E5,,,722
41511,SHEZAN'S CLAY OVEN,M1L 2M9,,,722
41512,QUEEN SLICE PIZZERIA,M6C 2C5,,,722
41513,THE PARKVIEW CLUB,M3C 3G8,,,722
